Created on 03-03-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-24 04-AM,ETHUSD,697.99,700,675.22,690.88,6317.73,4346776.45
2017-12-24 03-AM,ETHUSD,663.01,703.87,663,697.99,16023.79,11057407.86
2017-12-24 02-AM,ETHUSD,695.97,710,655.04,663.01,15698.41,10717021.49
2017-12-24 01-AM,ETHUSD,722.01,725,693.68,695.97,8866.4,6293878.05
2017-12-24 12-AM,ETHUSD,732.8,734.86,705.99,722.01,7950.31,5716739.55
2017-12-23 11-PM,ETHUSD,744,750,716,732.8,10803.65,7925842.34
2017-12-23 10-PM,ETHUSD,762,763.53,741.5,744,6664.99,5036485.76
2017-12-23 09-PM,ETHUSD,761.19,769.98,756.83,762,5922.43,4521905.61
2017-12-23 08-PM,ETHUSD,759.13,774.99,758.04,761.19,9626.61,7377614.29
2017-12-23 07-PM,ETHUSD,752.51,759.13,752.01,759.13,7464.78,5643358.21
2017-12-23 06-PM,ETHUSD,752.15,757,750,752.51,6847.46,5164726.89
2017-12-23 05-PM,ETHUSD,759.99,760.4,745.55,752.15,8124.74,6111246.93
2017-12-23 04-PM,ETHUSD,742.53,760,741.88,759.99,10419.72,7832795.45
2017-12-23 03-PM,ETHUSD,764,773.85,741.5,742.53,12734.32,9689228.1
2017-12-23 02-PM,ETHUSD,738,764,737.99,764,12369.84,9289085.65
2017-12-23 01-PM,ETHUSD,732.94,739.42,728,738,6672.4,4896458.76
2017-12-23 12-PM,ETHUSD,739.99,740,715.03,732.94,4872.25,3572091.32
2017-12-23 11-AM,ETHUSD,723,740,723,739.99,4969.74,3631845.02
2017-12-23 10-AM,ETHUSD,720,723,718,723,4100.68,2954190.19
2017-12-23 09-AM,ETHUSD,716.51,720,707.5,720,3570.5,2554381.25
2017-12-23 08-AM,ETHUSD,708.8,719,706.8,716.51,4120.92,2948578.72
2017-12-23 07-AM,ETHUSD,692.5,711,692.49,708.8,5850.96,4121664.41
2017-12-23 06-AM,ETHUSD,688.48,699.99,670,692.5,9598.02,6540095.7
2017-12-23 05-AM,ETHUSD,719,721,682.5,688.48,11630.52,8141357.5
2017-12-23 04-AM,ETHUSD,724.8,727.53,711.72,719,9010.89,6494174.48
2017-12-23 03-AM,ETHUSD,707.13,724.8,696,724.8,8793.99,6257892.39
2017-12-23 02-AM,ETHUSD,697.42,715,697.41,707.13,8272.4,5855130.64
2017-12-23 01-AM,ETHUSD,694.6,700,689.02,697.42,6467.78,4500071.85
2017-12-23 12-AM,ETHUSD,682.11,706.8,671.99,694.6,13584.36,9378289.14
2017-12-22 11-PM,ETHUSD,731.99,733,651.05,682.11,30067.57,20815675.15
2017-12-22 10-PM,ETHUSD,694,739,693.99,731.99,16936.12,12197127.04
2017-12-22 09-PM,ETHUSD,693,710,681.74,694,30177.38,21028107.58
2017-12-22 08-PM,ETHUSD,648.55,694,645.7,693,27622.55,18528318.95
2017-12-22 07-PM,ETHUSD,647.77,655,625.68,648.55,24568.97,15861732.41
2017-12-22 06-PM,ETHUSD,642.67,650,606.28,647.77,22332.52,14274646.75
2017-12-22 05-PM,ETHUSD,632,648.22,621.66,642.67,12534.95,8002172.28
2017-12-22 04-PM,ETHUSD,648.25,648.25,591.12,632,40352.73,25061046.87
2017-12-22 03-PM,ETHUSD,563.69,672,552.5,648.25,68895.69,43007439.02
2017-12-22 02-PM,ETHUSD,558.37,572.17,460,563.69,98364.34,51867970.13
2017-12-22 01-PM,ETHUSD,655,656,545,558.37,43388.72,25899517.19
2017-12-22 12-PM,ETHUSD,679.9,685.02,652.09,655,6704.63,4520017.05
2017-12-22 11-AM,ETHUSD,691.05,692,655,679.9,7870.89,5292980.24
2017-12-22 10-AM,ETHUSD,689.15,715.99,688,691.05,8001.96,5621943.02
2017-12-22 09-AM,ETHUSD,652,705,652,689.15,15127.7,10318861.73
2017-12-22 08-AM,ETHUSD,650.04,666.01,625.43,652,15672.62,10082517.7
2017-12-22 07-AM,ETHUSD,673,673.01,606.71,650.04,39720.94,25403368.67
2017-12-22 06-AM,ETHUSD,712.28,720,673,673,17612.62,12244226.47
2017-12-22 05-AM,ETHUSD,736,744.39,700.1,712.28,18005.84,12994071.94
2017-12-22 04-AM,ETHUSD,692,757,680,736,54506.41,39404074.25
2017-12-22 03-AM,ETHUSD,720,725,620.8,692,83655.76,56413943.79
2017-12-22 02-AM,ETHUSD,762.81,768.19,687,720,36457.86,26771681.29
2017-12-22 01-AM,ETHUSD,785.01,785.01,751,762.81,17682.1,13577867.83
2017-12-22 12-AM,ETHUSD,796.98,799.95,785,785.01,7612.56,6032839.91
2017-12-21 11-PM,ETHUSD,795.91,799.8,789.18,796.98,8081.23,6426476.01
2017-12-21 10-PM,ETHUSD,788,799.36,787.4,795.91,7287.24,5787658.44
2017-12-21 09-PM,ETHUSD,772.58,789,769.95,788,11570.11,9017553.08
2017-12-21 08-PM,ETHUSD,785.92,788.86,767.15,772.58,11489.62,8922715.21
2017-12-21 07-PM,ETHUSD,795.95,797.13,779,785.92,10859.7,8536847.46
2017-12-21 06-PM,ETHUSD,779.34,799,778.39,795.95,11746.24,9294896.19
2017-12-21 05-PM,ETHUSD,792.84,796.99,774.95,779.34,19385.95,15207081.27
2017-12-21 04-PM,ETHUSD,788.59,800,781.06,792.84,18351.08,14504631.01
2017-12-21 03-PM,ETHUSD,810.23,812.29,781,788.59,25197.33,20091501.88
2017-12-21 02-PM,ETHUSD,820.98,825.59,810,810.23,10009.08,8206037.12
2017-12-21 01-PM,ETHUSD,842.37,842.37,816,820.98,7913.06,6559190.04
2017-12-21 12-PM,ETHUSD,840.47,845,838.01,842.37,5053.56,4258509.54
2017-12-21 11-AM,ETHUSD,835.8,841,832.1,840.47,3806.72,3187899.15
2017-12-21 10-AM,ETHUSD,837.72,838.99,826.72,835.8,3365.99,2803131.05
2017-12-21 09-AM,ETHUSD,835.98,840.97,835.98,837.72,2975.29,2495579.18
2017-12-21 08-AM,ETHUSD,839.45,839.82,830.01,835.98,4470.59,3734701.4
2017-12-21 07-AM,ETHUSD,839.49,844.27,831.32,839.45,7440.85,6243978.76
2017-12-21 06-AM,ETHUSD,829,839.9,827,839.49,5793.34,4843511.65
2017-12-21 05-AM,ETHUSD,835,843.55,825.73,829,12353.73,10355317.22
2017-12-21 04-AM,ETHUSD,814.98,840,814.97,835,16534.43,13688853.95
2017-12-21 03-AM,ETHUSD,799.96,814.98,798.55,814.98,7250.45,5845048.79
2017-12-21 02-AM,ETHUSD,803.42,804.04,796,799.96,6043.6,4849480.51
2017-12-21 01-AM,ETHUSD,805.18,807.09,801.82,803.42,7784.12,6259077.07
2017-12-21 12-AM,ETHUSD,802.86,805.18,793.35,805.18,7949.86,6373050.29
2017-12-20 11-PM,ETHUSD,792.99,803.77,789.04,802.86,7006.61,5588909.87
2017-12-20 10-PM,ETHUSD,795.44,796.1,780.46,792.99,15491.29,12192718.24
2017-12-20 09-PM,ETHUSD,810.55,811.57,786.14,795.44,11515.0,9193305.81
2017-12-20 08-PM,ETHUSD,811,814.11,808.66,810.55,9349.77,7588626.36
2017-12-20 07-PM,ETHUSD,809.52,811.29,796.01,811,11164.85,9010305.49
2017-12-20 06-PM,ETHUSD,808.92,813,801.53,809.52,6684.35,5406432.58
2017-12-20 05-PM,ETHUSD,785.89,814,784.16,808.92,12214.5,9834535.97
2017-12-20 04-PM,ETHUSD,793.99,796.1,775.9,785.89,15000.46,11757851.82
2017-12-20 03-PM,ETHUSD,818.01,819,792.01,793.99,10574.34,8542036.28
2017-12-20 02-PM,ETHUSD,808,819.9,803.07,818.01,8228.3,6677605.96
2017-12-20 01-PM,ETHUSD,828.32,831.07,805.96,808,7123.77,5843749.87
2017-12-20 12-PM,ETHUSD,818.92,833.6,818.76,828.32,6650.63,5513578.98
2017-12-20 11-AM,ETHUSD,811.76,820,808.48,818.92,3492.14,2841939.05
2017-12-20 10-AM,ETHUSD,805.14,818.3,801.02,811.76,5328.38,4321653.37
2017-12-20 09-AM,ETHUSD,804.99,807.03,799.99,805.14,4850.86,3899849.86
2017-12-20 08-AM,ETHUSD,781.33,805.02,777.72,804.99,6047.18,4806428.26
2017-12-20 07-AM,ETHUSD,776.48,789.25,769.01,781.33,8071.44,6288015.27
2017-12-20 06-AM,ETHUSD,787,788.99,762,776.48,11711.44,9057502.36
2017-12-20 05-AM,ETHUSD,799.18,799.99,784,787,6581.17,5214052.91
2017-12-20 04-AM,ETHUSD,803.54,804.37,784.28,799.18,14886.86,11866018.51
2017-12-20 03-AM,ETHUSD,818.11,818.5,802.2,803.54,11801.32,9544095.82
2017-12-20 02-AM,ETHUSD,782.01,818.89,782,818.11,28571.52,22976832.43
2017-12-20 01-AM,ETHUSD,786.85,789.73,743.81,782.01,39151.08,30042964.97
2017-12-20 12-AM,ETHUSD,826.65,827.67,701,786.85,42179.24,32535027.76
2017-12-19 11-PM,ETHUSD,816.73,829.98,810.73,826.65,10545.09,8666668.48
2017-12-19 10-PM,ETHUSD,791.12,821.75,791,816.73,24291.6,19654968.37
2017-12-19 09-PM,ETHUSD,829.9,829.91,774.67,791.12,41806.12,33325336.8
2017-12-19 08-PM,ETHUSD,845.41,849.99,825.09,829.9,13270.52,11121486.56
2017-12-19 07-PM,ETHUSD,850.82,851,840.1,845.41,10857.53,9184047.14
2017-12-19 06-PM,ETHUSD,845.44,852.58,840.05,850.82,11112.52,9419533.32
2017-12-19 05-PM,ETHUSD,839.55,847.42,839.54,845.44,12219.97,10309651.06
2017-12-19 04-PM,ETHUSD,837.91,839.55,829.19,839.55,9845.88,8223325.21
2017-12-19 03-PM,ETHUSD,840.94,841.9,812.03,837.91,15790.17,13132503.0
2017-12-19 02-PM,ETHUSD,858.9,859.77,833.32,840.94,17617.66,14932594.01
2017-12-19 01-PM,ETHUSD,832.22,859,830.32,858.9,11461.78,9714974.74
2017-12-19 12-PM,ETHUSD,819.2,839,817.46,832.22,7909.38,6550013.94
2017-12-19 11-AM,ETHUSD,824.79,837.41,805,819.2,11154.8,9155549.21
2017-12-19 10-AM,ETHUSD,855.31,856.75,805,824.79,18276.47,14991111.49
2017-12-19 09-AM,ETHUSD,857.88,875,831.88,855.31,16171.58,13896247.68
2017-12-19 08-AM,ETHUSD,842.03,858.39,842.03,857.88,9927.98,8433613.11
2017-12-19 07-AM,ETHUSD,842.93,846.23,836.19,842.03,11468.94,9669238.68
2017-12-19 06-AM,ETHUSD,835.19,843,830,842.93,15162.75,12657969.26
2017-12-19 05-AM,ETHUSD,820.99,835.2,815,835.19,15946.59,13161623.96
2017-12-19 04-AM,ETHUSD,810.99,828.75,810.98,820.99,19620.77,16113865.66
2017-12-19 03-AM,ETHUSD,814.53,815.66,802.48,810.99,17539.35,14232807.12
2017-12-19 02-AM,ETHUSD,795.5,818.99,795.49,814.53,37533.77,30398983.68
2017-12-19 01-AM,ETHUSD,783.94,796.94,783.93,795.5,13020.06,10302580.73
2017-12-19 12-AM,ETHUSD,785.65,787.16,770.38,783.94,9343.36,7286561.38
2017-12-18 11-PM,ETHUSD,784.06,792.7,776.57,785.65,14152.6,11119874.42
2017-12-18 10-PM,ETHUSD,794,798.81,783.77,784.06,25402.49,20161982.27
2017-12-18 09-PM,ETHUSD,773.93,794,770.03,794,23409.98,18343666.29
2017-12-18 08-PM,ETHUSD,771.98,788.48,765.55,773.93,30959.31,24078007.17
2017-12-18 07-PM,ETHUSD,759.49,775,759.49,771.98,20825.45,16011704.83
2017-12-18 06-PM,ETHUSD,737.36,772.82,733.12,759.49,31045.93,23468063.56
2017-12-18 05-PM,ETHUSD,739.03,739.03,733.36,737.36,6781.26,4999661.4
2017-12-18 04-PM,ETHUSD,734.5,740,732,739.03,8235.41,6068247.43
2017-12-18 03-PM,ETHUSD,727,737.5,726.96,734.5,8256.06,6038650.05
2017-12-18 02-PM,ETHUSD,728,728,714.63,727,8374.87,6042283.28
2017-12-18 01-PM,ETHUSD,736.46,743,727.23,728,6738.39,4948240.71
2017-12-18 12-PM,ETHUSD,743.8,745.79,736,736.46,5573.97,4129680.05
2017-12-18 11-AM,ETHUSD,733.45,748.98,732.66,743.8,7947.23,5902290.86
2017-12-18 10-AM,ETHUSD,724.15,734.34,724.15,733.45,2554.73,1864291.19
2017-12-18 09-AM,ETHUSD,719.6,724.16,718.08,724.15,2830.45,2042067.73
2017-12-18 08-AM,ETHUSD,714.47,719.61,714.47,719.6,2617.7,1879070.39
2017-12-18 07-AM,ETHUSD,717.58,718.4,713.5,714.47,2759.61,1977081.22
2017-12-18 06-AM,ETHUSD,715.94,717.61,713.37,717.58,3970.99,2843127.5
2017-12-18 05-AM,ETHUSD,715.5,718,710.25,715.94,3684.68,2639222.05
2017-12-18 04-AM,ETHUSD,716.57,719.59,712.73,715.5,4657.19,3341588.77
2017-12-18 03-AM,ETHUSD,705.14,719.22,705.14,716.57,5858.71,4171867.21
2017-12-18 02-AM,ETHUSD,714.99,720,705,705.14,10657.94,7585266.09
2017-12-18 01-AM,ETHUSD,700,716,695,714.99,21629.12,15225949.59
2017-12-18 12-AM,ETHUSD,732.18,734.88,700,700,30216.64,21588539.03
2017-12-17 11-PM,ETHUSD,737.51,740.12,725.06,732.18,13683.41,10018404.79
2017-12-17 10-PM,ETHUSD,745.9,745.9,732.25,737.51,9642.15,7129768.89
2017-12-17 09-PM,ETHUSD,738.33,746.93,736.01,745.9,8257.2,6121804.51
2017-12-17 08-PM,ETHUSD,736.98,738.55,731.71,738.33,6163.26,4526268.96
2017-12-17 07-PM,ETHUSD,737.99,744.32,729.34,736.98,13243.99,9760594.8
2017-12-17 06-PM,ETHUSD,724.66,738,724,737.99,10627.65,7779584.67
2017-12-17 05-PM,ETHUSD,721.09,724.97,721,724.66,3890.62,2816425.73
2017-12-17 04-PM,ETHUSD,725.09,726.26,720,721.09,7116.53,5150916.74
2017-12-17 03-PM,ETHUSD,721.98,725.1,721.98,725.09,4159.83,3009014.89
2017-12-17 02-PM,ETHUSD,723.72,725,721.98,721.98,3317.96,2398619.75
2017-12-17 01-PM,ETHUSD,717.49,723.73,717.05,723.72,2318.61,1670051.14
2017-12-17 12-PM,ETHUSD,723.3,724.15,717,717.49,3073.53,2211535.24
2017-12-17 11-AM,ETHUSD,724.78,725.13,720.72,723.3,2042.55,1477665.87
2017-12-17 10-AM,ETHUSD,723.53,727,723.53,724.78,1933.32,1401496.39
2017-12-17 09-AM,ETHUSD,724.19,724.34,721,723.53,1746.14,1262567.07
2017-12-17 08-AM,ETHUSD,725,728.57,721.68,724.19,2452.87,1779116.47
2017-12-17 07-AM,ETHUSD,724.23,725,715.13,725,5038.26,3633448.45
2017-12-17 06-AM,ETHUSD,725.25,728.5,721.23,724.23,5109.42,3703135.47
2017-12-17 05-AM,ETHUSD,725.94,730,725.25,725.25,4868.2,3542429.8
2017-12-17 04-AM,ETHUSD,724.4,733.22,722.31,725.94,12906.87,9391254.4
2017-12-17 03-AM,ETHUSD,714.95,724.9,714.95,724.4,7204.06,5183299.99
2017-12-17 02-AM,ETHUSD,714.51,714.96,710,714.95,5378.17,3828386.09
2017-12-17 01-AM,ETHUSD,714.52,714.98,706.56,714.51,9978.89,7105645.63
2017-12-17 12-AM,ETHUSD,704.18,714.89,703,714.52,10914.48,7737266.26
2017-12-16 11-PM,ETHUSD,695.12,705,694.12,704.27,7139.02,4986438.42
2017-12-16 10-PM,ETHUSD,696.31,699.09,692.66,695.12,5192.47,3615025.2
2017-12-16 09-PM,ETHUSD,696.34,702,694.25,696.31,6704.39,4687438.39
2017-12-16 08-PM,ETHUSD,686.01,696.34,686,696.34,7803.98,5397169.23
2017-12-16 07-PM,ETHUSD,697.02,697.03,684.16,686.01,15136.13,10432387.36
2017-12-16 06-PM,ETHUSD,701.92,702.4,695.71,697.02,6476.68,4528892.24
2017-12-16 05-PM,ETHUSD,693.05,701.95,691.32,701.92,7202.94,5008994.32
2017-12-16 04-PM,ETHUSD,685.11,699.52,685,693.05,11805.12,8175035.42
2017-12-16 03-PM,ETHUSD,698.5,698.51,685,685.11,10462.39,7231281.46
2017-12-16 02-PM,ETHUSD,701.5,701.99,698.5,698.5,5118.63,3586728.68
2017-12-16 01-PM,ETHUSD,715.46,716,697,701.5,6967.82,4920845.69
2017-12-16 12-PM,ETHUSD,707.84,715.95,707.84,715.46,5015.06,3580835.1
2017-12-16 11-AM,ETHUSD,701.02,709,697.28,707.84,2782.33,1964746.58
2017-12-16 10-AM,ETHUSD,705.21,706.83,698,701.02,2664.83,1870713.38
2017-12-16 09-AM,ETHUSD,702.93,707,701.1,705.21,2406.58,1696471.13
2017-12-16 08-AM,ETHUSD,697.33,710,695,702.93,5029.39,3541817.55
2017-12-16 07-AM,ETHUSD,695.11,697.34,685.01,697.33,6192.69,4283040.86
2017-12-16 06-AM,ETHUSD,707,707.05,686.45,695.11,8754.2,6074324.91
2017-12-16 05-AM,ETHUSD,707.01,708.93,704.52,707,3259.44,2305062.52
2017-12-16 04-AM,ETHUSD,708.86,711.79,705.01,707.01,3431.72,2433729.24
2017-12-16 03-AM,ETHUSD,709.79,716.99,705,708.86,5323.68,3788727.48
2017-12-16 02-AM,ETHUSD,716.65,722.31,699.99,709.79,11240.14,8022755.21
2017-12-16 01-AM,ETHUSD,694.91,735,694.91,716.65,29014.87,20734742.38
2017-12-16 12-AM,ETHUSD,693.5,694.91,691,694.91,4912.28,3406969.58
2017-12-15 11-PM,ETHUSD,690.53,693.5,680.23,693.5,7757.39,5343622.12
2017-12-15 10-PM,ETHUSD,688.96,690.9,685.23,690.53,4303.04,2961774.94
2017-12-15 09-PM,ETHUSD,689.14,694.48,687.02,688.96,7274.04,5030627.76
2017-12-15 08-PM,ETHUSD,685.98,690,681.99,689.14,7124.18,4899327.37
2017-12-15 07-PM,ETHUSD,688,688.58,681,685.98,7569.81,5183138.47
2017-12-15 06-PM,ETHUSD,692.52,692.95,683.56,688,8583.93,5908235.45
2017-12-15 05-PM,ETHUSD,690.54,693.48,688.55,692.52,6138.26,4242732.7
2017-12-15 04-PM,ETHUSD,694.23,694.24,686,690.54,9472.1,6529788.11
2017-12-15 03-PM,ETHUSD,681.92,697.95,678,694.23,16883.21,11668302.53
2017-12-15 02-PM,ETHUSD,673,681.99,666.66,681.92,14205.79,9577274.57
2017-12-15 01-PM,ETHUSD,655.05,683,655.01,673,18598.71,12482655.88
2017-12-15 12-PM,ETHUSD,644.71,656.72,644.06,655.05,6902.07,4490903.17
2017-12-15 11-AM,ETHUSD,651.61,653.09,641.45,644.71,5638.15,3652896.06
2017-12-15 10-AM,ETHUSD,641,655.98,640,651.61,10503.13,6776912.3
2017-12-15 09-AM,ETHUSD,664.98,664.99,640.5,641,7017.02,4577605.97
2017-12-15 08-AM,ETHUSD,663.69,674,663.69,664.98,5298.66,3547102.85
2017-12-15 07-AM,ETHUSD,668.32,668.33,662.23,663.69,4914.53,3265321.18
2017-12-15 06-AM,ETHUSD,663.99,674,663.99,668.32,5243.67,3512787.36
2017-12-15 05-AM,ETHUSD,664.05,670,652,663.99,9348.07,6172481.49
2017-12-15 04-AM,ETHUSD,669.12,680,661.2,664.05,14199.6,9533203.78
2017-12-15 03-AM,ETHUSD,654.2,690,640.01,669.12,27562.05,18340775.23
2017-12-15 02-AM,ETHUSD,664.01,672.8,618.19,654.2,39065.36,25149179.0
2017-12-15 01-AM,ETHUSD,681.02,689.86,662,664.01,23159.76,15663871.46
2017-12-15 12-AM,ETHUSD,705.01,706,680.21,681.02,17485.57,12106666.56
2017-12-14 11-PM,ETHUSD,697.42,705.01,697.41,705.01,7154.72,5023371.14
2017-12-14 10-PM,ETHUSD,703.54,706,693,697.42,6841.76,4793427.87
2017-12-14 09-PM,ETHUSD,697.1,706.9,690.21,703.54,11979.29,8375720.89
2017-12-14 08-PM,ETHUSD,691.11,708.01,691,697.1,12716.42,8924803.59
2017-12-14 07-PM,ETHUSD,675.76,694.95,675.75,691.11,10873.41,7483208.19
2017-12-14 06-PM,ETHUSD,695.95,695.95,673.1,675.76,15519.15,10633864.82
2017-12-14 05-PM,ETHUSD,693.41,706.45,693,695.95,11755.58,8218538.57
2017-12-14 04-PM,ETHUSD,707.49,709.55,684.56,693.41,16173.62,11253550.06
2017-12-14 03-PM,ETHUSD,680.03,708,660.83,707.49,30611.55,20981100.98
2017-12-14 02-PM,ETHUSD,713.13,713.13,680.02,680.03,24261.19,16822043.32
2017-12-14 01-PM,ETHUSD,727.45,730,706.53,713.13,24213.71,17444933.32
2017-12-14 12-PM,ETHUSD,731,737,725,727.45,9768.56,7127289.91
2017-12-14 11-AM,ETHUSD,743.22,743.91,731,731,3298.63,2426943.51
2017-12-14 10-AM,ETHUSD,746.19,753.59,734,743.22,4524.15,3381019.31
2017-12-14 09-AM,ETHUSD,739.54,749.3,738.67,746.19,5915.95,4414980.23
2017-12-14 08-AM,ETHUSD,747.22,750,725.16,739.54,11509.47,8454889.92
2017-12-14 07-AM,ETHUSD,737.23,747.22,734.01,747.22,7660.4,5681901.63
2017-12-14 06-AM,ETHUSD,737.4,749.95,733.63,737.23,9395.87,6968450.15
2017-12-14 05-AM,ETHUSD,753,755,730.01,737.4,16413.02,12227565.87
2017-12-14 04-AM,ETHUSD,738.49,758,738.49,753,25258.16,18932016.04
2017-12-14 03-AM,ETHUSD,725.46,738.5,725.25,738.49,11429.64,8375261.93
2017-12-14 02-AM,ETHUSD,740.93,748,725,725.46,21702.52,15967108.41
2017-12-14 01-AM,ETHUSD,746.64,757.88,733,740.93,31867.79,23612520.07
2017-12-14 12-AM,ETHUSD,711.94,758,706.05,746.64,41496.52,30313077.03
2017-12-13 11-PM,ETHUSD,701.97,714,701,711.94,12389.55,8780381.09
2017-12-13 10-PM,ETHUSD,711.19,720,699.98,701.97,16778.59,11936068.67
2017-12-13 09-PM,ETHUSD,697.89,714.19,696.21,711.19,16994.63,11976958.36
2017-12-13 08-PM,ETHUSD,710,717.62,672.01,697.89,25286.48,17592691.36
2017-12-13 07-PM,ETHUSD,684.09,716.48,663.35,710,37688.66,26310397.6
2017-12-13 06-PM,ETHUSD,710.83,714.71,631,684.09,53405.35,35760276.18
2017-12-13 05-PM,ETHUSD,727.81,730,683.26,710.83,54328.36,38354686.83
2017-12-13 04-PM,ETHUSD,746.01,746.11,715,727.81,33286.76,24387083.34
2017-12-13 03-PM,ETHUSD,756.34,774.75,733.33,746.01,46180.78,34876030.16
2017-12-13 02-PM,ETHUSD,698.95,784.77,697.52,756.34,80249.11,59491228.13
2017-12-13 01-PM,ETHUSD,693.68,707,685.01,698.95,17972.94,12512178.51
2017-12-13 12-PM,ETHUSD,689.14,710,688.22,693.68,21786.97,15252983.87
2017-12-13 11-AM,ETHUSD,692.82,697.34,678.18,689.14,8857.14,6101873.0
2017-12-13 10-AM,ETHUSD,679.99,700,678,692.82,13482.58,9332287.66
2017-12-13 09-AM,ETHUSD,674.87,680,671.99,679.99,3977.4,2695781.39
2017-12-13 08-AM,ETHUSD,686.29,687,664.91,674.87,8726.11,5923088.3
2017-12-13 07-AM,ETHUSD,669.42,686.99,666.95,686.29,12023.87,8169918.76
2017-12-13 06-AM,ETHUSD,659.6,686,651,669.42,25224.32,16974758.63
2017-12-13 05-AM,ETHUSD,644.06,660,641.97,659.6,16141.56,10526864.1
2017-12-13 04-AM,ETHUSD,640.79,645.86,625.5,644.06,14763.79,9378409.14
2017-12-13 03-AM,ETHUSD,635.83,654,627.4,640.79,22515.27,14424899.78
2017-12-13 02-AM,ETHUSD,675,678,606,635.83,52584.34,33580356.45
2017-12-13 01-AM,ETHUSD,679.74,685.98,654.33,675,41215.21,27656240.02
2017-12-13 12-AM,ETHUSD,686.82,715,675,679.74,58043.54,40348442.89
2017-12-12 11-PM,ETHUSD,655.02,714,651.02,686.82,76151.13,51882141.39
2017-12-12 10-PM,ETHUSD,624.19,669.9,615.23,655.02,24120.99,15317613.37
2017-12-12 09-PM,ETHUSD,620.13,624.97,606.77,624.19,16562.19,10262107.19
2017-12-12 08-PM,ETHUSD,617.07,632,617,620.13,21999.02,13777515.79
2017-12-12 07-PM,ETHUSD,605.96,635,594.37,617.07,36094.1,22312741.99
2017-12-12 06-PM,ETHUSD,612,612.01,565,605.96,41541.66,24697359.42
2017-12-12 05-PM,ETHUSD,619.9,629.99,612,612,21417.45,13275928.34
2017-12-12 04-PM,ETHUSD,625.14,635,607.03,619.9,32912.43,20533029.88
2017-12-12 03-PM,ETHUSD,593.43,638.43,590,625.14,67697.36,42118771.58
2017-12-12 02-PM,ETHUSD,567.98,594.94,567.98,593.43,23154.15,13453068.97
2017-12-12 01-PM,ETHUSD,563.04,582.8,551.36,567.98,44020.4,24878416.1
2017-12-12 12-PM,ETHUSD,533,564.99,524.82,563.04,28015.08,15315861.32
2017-12-12 11-AM,ETHUSD,535.73,539.96,530.45,533,8362.02,4484704.64
2017-12-12 10-AM,ETHUSD,527.9,542,526.52,535.73,6060.79,3229239.09
2017-12-12 09-AM,ETHUSD,533.05,534.3,521.06,527.9,7303.23,3857478.66
2017-12-12 08-AM,ETHUSD,535.82,538.64,527.02,533.05,9107.95,4871866.34
2017-12-12 07-AM,ETHUSD,533.41,538.85,520,535.82,10624.98,5636220.65
2017-12-12 06-AM,ETHUSD,533.41,533.41,533.41,533.41,0.0,0.0
2017-12-12 05-AM,ETHUSD,533.09,541.98,529.01,533.41,16303.6,8720080.51
2017-12-12 04-AM,ETHUSD,526.61,538.95,520.7,533.09,28892.61,15369581.85
2017-12-12 03-AM,ETHUSD,533.98,547.51,511.21,526.61,68682.46,36453729.42
2017-12-12 02-AM,ETHUSD,506.8,538.2,504,533.98,57101.26,29685553.6
2017-12-12 01-AM,ETHUSD,512.91,518.85,506.23,506.8,24251.37,12430754.1
2017-12-12 12-AM,ETHUSD,518,525,501.11,512.91,55106.11,28170290.43
2017-12-11 11-PM,ETHUSD,481.85,519.49,481.85,518,79596.14,40157295.06
2017-12-11 10-PM,ETHUSD,478.49,484.89,473,481.85,19141.98,9149176.59
2017-12-11 09-PM,ETHUSD,475.99,479.44,475,478.49,8239.46,3933611.01
2017-12-11 08-PM,ETHUSD,476.9,478.11,472.76,475.99,14267.39,6780897.86
2017-12-11 07-PM,ETHUSD,478.06,481,475.02,476.9,2502.97,1197426.36
2017-12-11 06-PM,ETHUSD,482,487.33,475.03,478.06,12027.98,5798144.23
2017-12-11 05-PM,ETHUSD,478.82,483.98,475.8,482,10668.53,5103361.34
2017-12-11 04-PM,ETHUSD,476.99,479,475.09,478.82,7976.25,3807053.14
2017-12-11 03-PM,ETHUSD,474.37,478.4,472.82,476.99,10075.61,4786076.82
2017-12-11 02-PM,ETHUSD,477.3,480.98,473,474.37,13363.54,6389945.12
2017-12-11 01-PM,ETHUSD,474.67,477.4,470.65,477.3,10215.17,4843541.08
2017-12-11 12-PM,ETHUSD,468.34,474.76,468.03,474.67,3632.19,1719978.72
2017-12-11 11-AM,ETHUSD,469.65,470.65,466.51,468.34,2966.44,1388900.24
2017-12-11 10-AM,ETHUSD,470.69,474.64,468.9,469.65,3997.77,1884522.49
2017-12-11 09-AM,ETHUSD,466.48,470.69,465.18,470.69,2419.88,1131234.48
2017-12-11 08-AM,ETHUSD,468.46,470.88,465.13,466.48,2790.4,1308597.27
2017-12-11 07-AM,ETHUSD,470.45,472.71,467.35,468.46,3637.89,1709640.36
2017-12-11 06-AM,ETHUSD,466.91,474.16,466.9,470.45,8960.35,4224502.13
2017-12-11 05-AM,ETHUSD,463.6,468.92,463.59,466.91,6122.71,2854126.3
2017-12-11 04-AM,ETHUSD,461.68,466.92,461.68,463.6,6218.35,2885047.4
2017-12-11 03-AM,ETHUSD,462.42,467.73,458.53,461.68,14598.45,6781094.04
